"species","decimalLongitude","decimalLatitude","year"
"3146","Cardinalis cardinalis",-86.912568,34.903052,2024
"3147","Cardinalis cardinalis",-86.944545,34.852876,2024
"3148","Cardinalis cardinalis",-86.947198,34.899378,2024
"3149","Cardinalis cardinalis",-86.993738,34.914583,2024
"3150","Cardinalis cardinalis",-86.976896,34.925919,2024
"3151","Cardinalis cardinalis",-86.919447,34.839554,2024
"3152","Cardinalis cardinalis",-86.842764,34.906063,2024
"3153","Cardinalis cardinalis",-86.986238,34.909161,2024
"3154","Cardinalis cardinalis",-86.883107,34.823202,2024
"3155","Cardinalis cardinalis",-86.927393,34.856731,2024
"3156","Cardinalis cardinalis",-86.929299,34.942209,2024
"3157","Cardinalis cardinalis",-86.985828,34.825938,2024
"3158","Cardinalis cardinalis",-86.994899,34.808101,2024
"3159","Cardinalis cardinalis",-86.965934,34.895197,2024
"3160","Cardinalis cardinalis",-76.47978,38.424495,2024
"3161","Cardinalis cardinalis",-75.083291,39.908829,2024
"3162","Cardinalis cardinalis",-80.217433,43.538865,2024
"3163","Cardinalis cardinalis",-95.627207,29.718823,2024
"3164","Cardinalis cardinalis",-95.660529,29.635167,2024
"3165","Cardinalis cardinalis",-110.141572,31.547948,2024
"3166","Cardinalis cardinalis",-75.701888,45.38498,2024
"3167","Cardinalis cardinalis",-88.248764,36.926988,2024
"3168","Cardinalis cardinalis",-97.139697,32.758542,2024
"3169","Cardinalis cardinalis",-98.483446,29.464216,2024
"3170","Cardinalis cardinalis",-90.498435,41.591981,2024
"3171","Cardinalis cardinalis",-95.803467,29.523901,2024
"3172","Cardinalis cardinalis",-97.003858,32.729418,2024
"3173","Cardinalis cardinalis",-73.452926,41.401945,2024
"3174","Cardinalis cardinalis",-73.456619,41.377609,2024
"3175","Cardinalis cardinalis",-73.451948,41.377288,2024
"3176","Cardinalis cardinalis",-112.016724,34.750747,2024
"3177","Cardinalis cardinalis",-76.692027,39.493895,2024
"3178","Cardinalis cardinalis",-75.6877,45.448346,2024
"3179","Cardinalis cardinalis",-71.111751,42.346677,2024
"3180","Cardinalis cardinalis",-77.512763,43.192733,2024
"3181","Cardinalis cardinalis",-77.512755,43.1927,2024
"3182","Cardinalis cardinalis",-77.51278,43.19273,2024
"3183","Cardinalis cardinalis",-97.096521,33.018057,2024
"3184","Cardinalis cardinalis",-73.441145,45.646082,2024
"3185","Cardinalis cardinalis",-73.440926,45.645946,2024
"3186","Cardinalis cardinalis",-80.666328,25.384226,2024
"3187","Cardinalis cardinalis",-77.06017,39.167338,2024
"3188","Cardinalis cardinalis",-77.019757,39.162538,2024
"3189","Cardinalis cardinalis",-77.021305,39.077608,2024
"3190","Cardinalis cardinalis",-98.489735,29.868225,2024
"3191","Cardinalis cardinalis",-98.750434,27.35244,2024
"3192","Cardinalis cardinalis",-80.427995,37.187597,2024
"3193","Cardinalis cardinalis",-82.432461,27.325639,2024
"3194","Cardinalis cardinalis",-71.636596,41.483815,2024
"3195","Cardinalis cardinalis",-80.475664,35.913363,2024
"3196","Cardinalis cardinalis",-78.656154,35.663503,2024
"3197","Cardinalis cardinalis",-82.763728,35.273275,2024
"3198","Cardinalis cardinalis",-82.699545,35.376458,2024
"3199","Cardinalis cardinalis",-82.608654,35.330644,2024
"3200","Cardinalis cardinalis",-64.376499,45.090111,2024
"3201","Cardinalis cardinalis",-98.221825,32.217445,2024
"3202","Cardinalis cardinalis",-86.916792,40.426766,2024
"3203","Cardinalis cardinalis",-80.1894,36.008203,2024
"3204","Cardinalis cardinalis",-88.202112,42.392403,2024
"3205","Cardinalis cardinalis",-73.923623,45.467693,2024
"3206","Cardinalis cardinalis",-86.70895,35.236362,2024
"3207","Cardinalis cardinalis",-86.709315,35.236285,2024
"3208","Cardinalis cardinalis",-98.482125,29.460583,2024
"3209","Cardinalis cardinalis",-78.441438,38.16507,2024
"3210","Cardinalis cardinalis",-98.221863,32.217358,2024
"3211","Cardinalis cardinalis",-78.74913,35.912363,2024
"3212","Cardinalis cardinalis",-79.808837,36.072235,2024
"3213","Cardinalis cardinalis",-79.808837,36.072235,2024
"3214","Cardinalis cardinalis",-75.067275,40.328711,2024
"3215","Cardinalis cardinalis",-79.808837,36.072235,2024
"3216","Cardinalis cardinalis",-79.808837,36.072235,2024
"3217","Cardinalis cardinalis",-87.025546,37.046504,2024
"3218","Cardinalis cardinalis",-79.94131,36.135479,2024
"3219","Cardinalis cardinalis",-97.168938,37.691261,2024
"3220","Cardinalis cardinalis",-79.635532,43.769,2024
"3221","Cardinalis cardinalis",-94.729061,31.376282,2024
"3222","Cardinalis cardinalis",-77.791409,40.776946,2024
"3223","Cardinalis cardinalis",-77.791411,40.776886,2024
"3224","Cardinalis cardinalis",-97.168251,37.686551,2024
"3225","Cardinalis cardinalis",-82.410779,28.060962,2024
"3226","Cardinalis cardinalis",-76.529037,38.787651,2024
"3227","Cardinalis cardinalis",-97.606341,31.028883,2024
"3228","Cardinalis cardinalis",-78.461194,36.050649,2024
"3229","Cardinalis cardinalis",-79.174911,35.927259,2024
"3230","Cardinalis cardinalis",-97.467888,32.628733,2024
"3231","Cardinalis cardinalis",-75.067296,40.328704,2024
"3232","Cardinalis cardinalis",-84.093943,34.10005,2024
"3233","Cardinalis cardinalis",-81.367114,38.479325,2024
"3234","Cardinalis cardinalis",-75.067296,40.328704,2024
"3235","Cardinalis cardinalis",-86.708833,35.237452,2024
"3236","Cardinalis cardinalis",-82.346838,29.645938,2024
"3237","Cardinalis cardinalis",-75.067296,40.328704,2024
"3238","Cardinalis cardinalis",-75.067296,40.328704,2024
"3239","Cardinalis cardinalis",-79.049437,35.906702,2024
"3240","Cardinalis cardinalis",-81.344666,40.665784,2024
"3241","Cardinalis cardinalis",-71.18632,42.290041,2024
"3242","Cardinalis cardinalis",-79.049103,35.90778,2024
"3243","Cardinalis cardinalis",-74.612397,40.327008,2024
"3244","Cardinalis cardinalis",-80.275382,26.873387,2024
"3245","Cardinalis cardinalis",-81.201797,28.602232,2024
"3246","Cardinalis cardinalis",-75.379974,40.091197,2024
"3247","Cardinalis cardinalis",-95.414282,30.273669,2024
"3248","Cardinalis cardinalis",-97.47988,37.707787,2024
"3249","Cardinalis cardinalis",-95.626853,29.71882,2024
"3250","Cardinalis cardinalis",-95.626983,29.719097,2024
"3251","Cardinalis cardinalis",-87.757227,42.120693,2024
"3252","Cardinalis cardinalis",-82.441406,29.667575,2024
"3253","Cardinalis cardinalis",-98.193214,29.869988,2024
"3254","Cardinalis cardinalis",-88.202112,42.392403,2024
"3255","Cardinalis cardinalis",-88.176749,39.483045,2024
"3256","Cardinalis cardinalis",-96.705605,32.703513,2024
"3257","Cardinalis cardinalis",-82.375908,28.074908,2024
"3258","Cardinalis cardinalis",-82.441406,29.667575,2024
"3259","Cardinalis cardinalis",-97.822899,32.580144,2024
"3260","Cardinalis cardinalis",-97.812144,32.499613,2024
"3261","Cardinalis cardinalis",-75.067296,40.328704,2024
"3262","Cardinalis cardinalis",-97.256007,32.767805,2024
"3263","Cardinalis cardinalis",-97.255986,32.767729,2024
"3264","Cardinalis cardinalis",-79.672189,43.565195,2024
"3265","Cardinalis cardinalis",-82.44231,34.93453,2024
"3266","Cardinalis cardinalis",-82.369583,28.074695,2024
"3267","Cardinalis cardinalis",-79.886447,43.289382,2024
"3268","Cardinalis cardinalis",-79.884005,43.290892,2024
"3269","Cardinalis cardinalis",-84.458542,34.174103,2024
"3270","Cardinalis cardinalis",-75.702172,45.385537,2024
"3271","Cardinalis cardinalis",-97.145757,33.023895,2024
"3272","Cardinalis cardinalis",-75.800985,45.439373,2024
"3273","Cardinalis cardinalis",-85.047705,35.16305,2024
"3274","Cardinalis cardinalis",-97.129198,32.786429,2024
"3275","Cardinalis cardinalis",-85.04768,35.163071,2024
"3276","Cardinalis cardinalis",-85.047628,35.163066,2024
"3277","Cardinalis cardinalis",-75.800985,45.439373,2024
"3278","Cardinalis cardinalis",-96.798727,33.075549,2024
"3279","Cardinalis cardinalis",-98.288289,29.412181,2024
"3280","Cardinalis cardinalis",-98.288285,29.412176,2024
"3281","Cardinalis cardinalis",-98.288285,29.412181,2024
"3282","Cardinalis cardinalis",-98.288285,29.412183,2024
"3283","Cardinalis cardinalis",-98.288285,29.412179,2024
"3284","Cardinalis cardinalis",-98.288285,29.412183,2024
"3285","Cardinalis cardinalis",-98.288285,29.412183,2024
"3286","Cardinalis cardinalis",-98.288288,29.412185,2024
"3287","Cardinalis cardinalis",-98.288285,29.412186,2024
"3288","Cardinalis cardinalis",-98.288287,29.412188,2024
"3289","Cardinalis cardinalis",-98.288286,29.412187,2024
"3290","Cardinalis cardinalis",-98.288286,29.412189,2024
"3291","Cardinalis cardinalis",-98.288289,29.412185,2024
"3292","Cardinalis cardinalis",-98.288286,29.41219,2024
"3293","Cardinalis cardinalis",-98.288286,29.412187,2024
"3294","Cardinalis cardinalis",-98.288286,29.412189,2024
"3295","Cardinalis cardinalis",-98.288286,29.41219,2024
"3296","Cardinalis cardinalis",-98.288284,29.41219,2024
"3297","Cardinalis cardinalis",-98.288285,29.412187,2024
"3298","Cardinalis cardinalis",-98.288282,29.412185,2024
"3299","Cardinalis cardinalis",-98.288287,29.412186,2024
"3300","Cardinalis cardinalis",-98.288287,29.41219,2024
"3301","Cardinalis cardinalis",-98.288284,29.412188,2024
"3302","Cardinalis cardinalis",-98.288286,29.41219,2024
"3303","Cardinalis cardinalis",-98.288286,29.412188,2024
"3304","Cardinalis cardinalis",-98.288285,29.412189,2024
"3305","Cardinalis cardinalis",-98.288286,29.412191,2024
"3306","Cardinalis cardinalis",-98.288286,29.412191,2024
"3307","Cardinalis cardinalis",-98.288286,29.412191,2024
"3308","Cardinalis cardinalis",-98.288286,29.412196,2024
"3309","Cardinalis cardinalis",-98.288288,29.412193,2024
"3310","Cardinalis cardinalis",-98.288289,29.41219,2024
"3311","Cardinalis cardinalis",-98.288287,29.412188,2024
"3312","Cardinalis cardinalis",-98.288286,29.412195,2024
"3313","Cardinalis cardinalis",-98.288289,29.412188,2024
"3314","Cardinalis cardinalis",-98.288288,29.412193,2024
"3315","Cardinalis cardinalis",-98.288286,29.412189,2024
"3316","Cardinalis cardinalis",-98.288284,29.412192,2024
"3317","Cardinalis cardinalis",-98.288285,29.412191,2024
"3318","Cardinalis cardinalis",-98.288286,29.412191,2024
"3319","Cardinalis cardinalis",-98.288289,29.412195,2024
"3320","Cardinalis cardinalis",-98.288292,29.412191,2024
"3321","Cardinalis cardinalis",-98.288288,29.412188,2024
"3322","Cardinalis cardinalis",-93.131463,30.925687,2024
"3323","Cardinalis cardinalis",-98.288168,29.412196,2024
"3324","Cardinalis cardinalis",-98.288168,29.412196,2024
"3325","Cardinalis cardinalis",-98.288168,29.412196,2024
"3326","Cardinalis cardinalis",-98.288168,29.412196,2024
"3327","Cardinalis cardinalis",-98.288168,29.412196,2024
"3328","Cardinalis cardinalis",-98.288168,29.412196,2024
"3329","Cardinalis cardinalis",-98.288168,29.412196,2024
"3330","Cardinalis cardinalis",-98.288168,29.412196,2024
"3331","Cardinalis cardinalis",-98.288168,29.412196,2024
"3332","Cardinalis cardinalis",-98.288168,29.412196,2024
"3333","Cardinalis cardinalis",-97.56598,25.995871,2024
"3334","Cardinalis cardinalis",-71.259039,42.367481,2024
"3335","Cardinalis cardinalis",-78.787925,35.759048,2024
"3336","Cardinalis cardinalis",-71.668159,41.454068,2024
"3337","Cardinalis cardinalis",-90.2766,38.642987,2024
"3338","Cardinalis cardinalis",-97.130427,33.245947,2024
"3339","Cardinalis cardinalis",-97.125736,33.248179,2024
"3340","Cardinalis cardinalis",-97.125736,33.248179,2024
"3341","Cardinalis cardinalis",-80.702662,43.192151,2024
"3342","Cardinalis cardinalis",-97.1425,33.253485,2024
"3343","Cardinalis cardinalis",-97.149786,33.251708,2024
"3344","Cardinalis cardinalis",-79.422632,44.638122,2024
"3345","Cardinalis cardinalis",-79.422845,44.638596,2024
"3346","Cardinalis cardinalis",-73.963868,40.656259,2024
"3347","Cardinalis cardinalis",-79.422632,44.638122,2024
"3348","Cardinalis cardinalis",-79.422632,44.638122,2024
"3349","Cardinalis cardinalis",-79.423553,44.637947,2024
"3350","Cardinalis cardinalis",-90.193509,20.837537,2024
"3351","Cardinalis cardinalis",-79.422695,44.637703,2024
"3352","Cardinalis cardinalis",-84.165938,39.617672,2024
"3353","Cardinalis cardinalis",-73.443593,45.645699,2024
"3354","Cardinalis cardinalis",-75.552039,38.435502,2024
"3355","Cardinalis cardinalis",-73.445017,45.64591,2024
"3356","Cardinalis cardinalis",-73.445017,45.64591,2024
"3357","Cardinalis cardinalis",-73.445017,45.64591,2024
"3358","Cardinalis cardinalis",-73.762039,45.473795,2024
"3359","Cardinalis cardinalis",-97.995937,26.158848,2024
"3360","Cardinalis cardinalis",-75.703204,45.387086,2024
"3361","Cardinalis cardinalis",-79.853387,44.741848,2024
"3362","Cardinalis cardinalis",-96.991538,32.624653,2024
"3363","Cardinalis cardinalis",-93.733441,32.613997,2024
"3364","Cardinalis cardinalis",-93.733464,32.613959,2024
"3365","Cardinalis cardinalis",-93.370612,44.819238,2024
"3366","Cardinalis cardinalis",-93.370612,44.819238,2024
"3367","Cardinalis cardinalis",-87.827616,21.086065,2024
"3368","Cardinalis cardinalis",-79.260736,43.158993,2024
"3369","Cardinalis cardinalis",-110.760805,31.53896,2024
"3370","Cardinalis cardinalis",-87.629798,41.878007,2024
"3371","Cardinalis cardinalis",-95.573265,29.755971,2024
"3372","Cardinalis cardinalis",-73.946277,40.642268,2024
"3373","Cardinalis cardinalis",-91.12695,38.592614,2024
"3374","Cardinalis cardinalis",-93.835175,30.058775,2024
"3375","Cardinalis cardinalis",-90.29482,38.6383,2024
"3376","Cardinalis cardinalis",-90.294673,38.634136,2024
"3377","Cardinalis cardinalis",-73.471214,45.545239,2024
"3378","Cardinalis cardinalis",-97.117434,32.785913,2024
"3379","Cardinalis cardinalis",-97.123528,32.788056,2024
"3380","Cardinalis cardinalis",-97.568311,25.996903,2024
"3381","Cardinalis cardinalis",-97.570335,25.996522,2024
"3382","Cardinalis cardinalis",-99.730572,32.38575,2024
"3383","Cardinalis cardinalis",-70.933799,42.101065,2024
"3384","Cardinalis cardinalis",-111.046956,31.562107,2024
"3385","Cardinalis cardinalis",-111.046956,31.562107,2024
"3386","Cardinalis cardinalis",-79.687666,43.467366,2024
"3387","Cardinalis cardinalis",-79.687666,43.467366,2024
"3388","Cardinalis cardinalis",-83.561835,35.868078,2024
"3389","Cardinalis cardinalis",-86.818313,34.979435,2024
"3390","Cardinalis cardinalis",-79.807922,36.069697,2024
"3391","Cardinalis cardinalis",-81.987689,40.432859,2024
"3392","Cardinalis cardinalis",-79.118429,43.794349,2024
"3393","Cardinalis cardinalis",-86.708895,35.23632,2024
"3394","Cardinalis cardinalis",-86.708895,35.23632,2024
"3395","Cardinalis cardinalis",-87.797312,41.864442,2024
"3396","Cardinalis cardinalis",-90.320612,38.548058,2024
"3397","Cardinalis cardinalis",-81.612445,30.651654,2024
"3398","Cardinalis cardinalis",-72.939627,43.628728,2024
"3399","Cardinalis cardinalis",-98.571821,30.273059,2024
"3400","Cardinalis cardinalis",-97.935425,29.886745,2024
"3401","Cardinalis cardinalis",-97.583485,29.590998,2024
"3402","Cardinalis cardinalis",-97.695846,29.851041,2024
"3403","Cardinalis cardinalis",-98.486606,29.87052,2024
"3404","Cardinalis cardinalis",-98.486606,29.87052,2024
"3405","Cardinalis cardinalis",-75.507833,39.888723,2024
"3406","Cardinalis cardinalis",-76.832717,34.680127,2024
"3407","Cardinalis cardinalis",-79.042833,35.904374,2024
"3408","Cardinalis cardinalis",-80.27613,25.676553,2024
"3409","Cardinalis cardinalis",-80.035819,43.638417,2024
"3410","Cardinalis cardinalis",-83.945536,35.808921,2024
"3411","Cardinalis cardinalis",-86.408869,34.04196,2024
"3412","Cardinalis cardinalis",-81.049217,43.400551,2024
"3413","Cardinalis cardinalis",-81.04924,43.40048,2024
"3414","Cardinalis cardinalis",-81.159082,43.240007,2024
"3415","Cardinalis cardinalis",-75.036149,40.302346,2024
"3416","Cardinalis cardinalis",-73.80236,45.629562,2024
"3417","Cardinalis cardinalis",-73.805892,45.632169,2024
"3418","Cardinalis cardinalis",-79.048992,35.907704,2024
"3419","Cardinalis cardinalis",-97.67258,28.619847,2024
"3420","Cardinalis cardinalis",-96.702208,32.701753,2024
"3421","Cardinalis cardinalis",-73.935114,40.838469,2024
"3422","Cardinalis cardinalis",-111.96914,33.815678,2024
"3423","Cardinalis cardinalis",-96.404444,30.591944,2024
"3424","Cardinalis cardinalis",-96.404444,30.591944,2024
"3425","Cardinalis cardinalis",-111.958602,33.882075,2024
"3426","Cardinalis cardinalis",-73.881152,40.898841,2024
"3427","Cardinalis cardinalis",-80.896352,34.161905,2024
"3428","Cardinalis cardinalis",-79.051398,35.911627,2024
"3429","Cardinalis cardinalis",-111.963005,33.881662,2024
"3430","Cardinalis cardinalis",-87.930461,43.037314,2024
"3431","Cardinalis cardinalis",-98.375293,26.217301,2024
"3432","Cardinalis cardinalis",-79.341607,44.58533,2024
"3433","Cardinalis cardinalis",-79.336141,44.587077,2024
"3434","Cardinalis cardinalis",-81.163021,31.979775,2024
"3435","Cardinalis cardinalis",-81.163021,31.979775,2024
"3436","Cardinalis cardinalis",-77.038101,39.057148,2024
"3437","Cardinalis cardinalis",-79.191942,43.758204,2024
"3438","Cardinalis cardinalis",-76.647257,38.072227,2024
"3439","Cardinalis cardinalis",-77.037849,39.05846,2024
"3440","Cardinalis cardinalis",-77.037849,39.05846,2024
"3441","Cardinalis cardinalis",-77.035347,39.059452,2024
"3442","Cardinalis cardinalis",-77.038101,39.057148,2024
"3443","Cardinalis cardinalis",-77.125421,39.055657,2024
"3444","Cardinalis cardinalis",-77.002081,39.191145,2024
"3445","Cardinalis cardinalis",-76.609689,44.232354,2024
"3446","Cardinalis cardinalis",-156.243272,20.911633,2024
"3447","Cardinalis cardinalis",-74.848993,40.429949,2024
"3448","Cardinalis cardinalis",-97.753133,30.263523,2024
"3449","Cardinalis cardinalis",-97.753133,30.263523,2024
"3450","Cardinalis cardinalis",-81.588488,28.355436,2024
"3451","Cardinalis cardinalis",-79.260736,43.158993,2024
"3452","Cardinalis cardinalis",-100.342811,29.862308,2024
"3453","Cardinalis cardinalis",-79.761237,43.559792,2024
"3454","Cardinalis cardinalis",-79.761237,43.559792,2024
"3455","Cardinalis cardinalis",-90.294844,38.639176,2024
"3456","Cardinalis cardinalis",-79.856828,42.215738,2024
"3457","Cardinalis cardinalis",-97.902738,30.353508,2024
"3458","Cardinalis cardinalis",-97.902716,30.353388,2024
